hash_replica_retrain_VanillaNerf/log_ngp.txt:1:[INFO] Trainer: ngp | 2023-12-05_06-51-22 | cuda | fp16 | hash_replica_retrain_VanillaNerf
stone_nerf/log_ngp.txt:7211:[INFO] Trainer: ngp | 2024-01-02_07-28-05 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7221:[INFO] Trainer: ngp | 2024-01-02_07-28-37 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7231:[INFO] Trainer: ngp | 2024-01-02_07-29-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7241:[INFO] Trainer: ngp | 2024-01-02_07-30-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7251:[INFO] Trainer: ngp | 2024-01-02_07-32-57 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7261:[INFO] Trainer: ngp | 2024-01-02_07-34-44 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7271:[INFO] Trainer: ngp | 2024-01-02_07-35-18 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7281:[INFO] Trainer: ngp | 2024-01-02_07-53-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7291:[INFO] Trainer: ngp | 2024-01-02_07-58-49 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7301:[INFO] Trainer: ngp | 2024-01-02_07-59-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7311:[INFO] Trainer: ngp | 2024-01-02_08-00-45 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7321:[INFO] Trainer: ngp | 2024-01-02_08-05-25 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7331:[INFO] Trainer: ngp | 2024-01-02_08-05-37 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7341:[INFO] Trainer: ngp | 2024-01-02_08-06-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7351:[INFO] Trainer: ngp | 2024-01-02_08-07-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7361:[INFO] Trainer: ngp | 2024-01-02_08-08-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7371:[INFO] Trainer: ngp | 2024-01-02_08-09-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7381:[INFO] Trainer: ngp | 2024-01-02_08-09-34 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7391:[INFO] Trainer: ngp | 2024-01-02_08-12-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7401:[INFO] Trainer: ngp | 2024-01-02_08-14-18 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7411:[INFO] Trainer: ngp | 2024-01-02_08-17-20 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7421:[INFO] Trainer: ngp | 2024-01-02_08-17-38 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7431:[INFO] Trainer: ngp | 2024-01-02_08-24-53 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7441:[INFO] Trainer: ngp | 2024-01-02_08-27-27 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7451:[INFO] Trainer: ngp | 2024-01-02_08-27-53 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7461:[INFO] Trainer: ngp | 2024-01-02_08-29-40 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7471:[INFO] Trainer: ngp | 2024-01-02_08-31-18 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7481:[INFO] Trainer: ngp | 2024-01-02_08-32-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7491:[INFO] Trainer: ngp | 2024-01-02_08-36-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7501:[INFO] Trainer: ngp | 2024-01-02_08-40-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7511:[INFO] Trainer: ngp | 2024-01-02_10-34-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7521:[INFO] Trainer: ngp | 2024-01-02_12-26-37 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7531:[INFO] Trainer: ngp | 2024-01-02_12-27-22 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7541:[INFO] Trainer: ngp | 2024-01-02_12-29-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7551:[INFO] Trainer: ngp | 2024-01-02_12-30-44 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7561:[INFO] Trainer: ngp | 2024-01-02_12-34-45 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7571:[INFO] Trainer: ngp | 2024-01-02_12-35-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7581:[INFO] Trainer: ngp | 2024-01-02_12-37-38 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7591:[INFO] Trainer: ngp | 2024-01-02_12-40-39 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7601:[INFO] Trainer: ngp | 2024-01-02_12-44-22 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7611:[INFO] Trainer: ngp | 2024-01-02_12-49-55 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7621:[INFO] Trainer: ngp | 2024-01-02_13-00-49 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7631:[INFO] Trainer: ngp | 2024-01-02_13-03-51 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7641:[INFO] Trainer: ngp | 2024-01-02_13-07-46 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7651:[INFO] Trainer: ngp | 2024-01-02_13-08-51 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7661:[INFO] Trainer: ngp | 2024-01-02_13-09-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7671:[INFO] Trainer: ngp | 2024-01-02_13-10-03 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7681:[INFO] Trainer: ngp | 2024-01-02_13-14-58 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7691:[INFO] Trainer: ngp | 2024-01-02_13-15-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7701:[INFO] Trainer: ngp | 2024-01-02_13-15-36 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7711:[INFO] Trainer: ngp | 2024-01-02_13-17-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7721:[INFO] Trainer: ngp | 2024-01-02_13-20-40 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7731:[INFO] Trainer: ngp | 2024-01-02_13-23-15 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7741:[INFO] Trainer: ngp | 2024-01-02_13-23-43 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7751:[INFO] Trainer: ngp | 2024-01-02_13-24-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7761:[INFO] Trainer: ngp | 2024-01-02_13-24-49 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7771:[INFO] Trainer: ngp | 2024-01-02_13-28-15 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7781:[INFO] Trainer: ngp | 2024-01-02_13-29-31 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7791:[INFO] Trainer: ngp | 2024-01-02_13-41-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7801:[INFO] Trainer: ngp | 2024-01-02_13-48-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7811:[INFO] Trainer: ngp | 2024-01-02_13-54-54 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7821:[INFO] Trainer: ngp | 2024-01-02_13-55-52 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7831:[INFO] Trainer: ngp | 2024-01-02_13-56-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7841:[INFO] Trainer: ngp | 2024-01-02_13-59-57 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7851:[INFO] Trainer: ngp | 2024-01-02_14-07-08 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7861:[INFO] Trainer: ngp | 2024-01-02_14-09-02 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7871:[INFO] Trainer: ngp | 2024-01-02_14-09-32 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7881:[INFO] Trainer: ngp | 2024-01-02_14-10-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7891:[INFO] Trainer: ngp | 2024-01-02_14-14-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7901:[INFO] Trainer: ngp | 2024-01-02_14-18-55 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7911:[INFO] Trainer: ngp | 2024-01-02_14-19-55 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7921:[INFO] Trainer: ngp | 2024-01-02_14-20-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7931:[INFO] Trainer: ngp | 2024-01-02_14-24-42 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7941:[INFO] Trainer: ngp | 2024-01-02_14-25-09 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7951:[INFO] Trainer: ngp | 2024-01-02_14-30-23 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7961:[INFO] Trainer: ngp | 2024-01-02_14-31-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7971:[INFO] Trainer: ngp | 2024-01-02_14-31-40 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7981:[INFO] Trainer: ngp | 2024-01-02_14-32-45 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:7991:[INFO] Trainer: ngp | 2024-01-02_14-33-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8001:[INFO] Trainer: ngp | 2024-01-02_14-34-59 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8011:[INFO] Trainer: ngp | 2024-01-02_14-36-56 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8021:[INFO] Trainer: ngp | 2024-01-02_14-37-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8031:[INFO] Trainer: ngp | 2024-01-02_14-38-47 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8041:[INFO] Trainer: ngp | 2024-01-02_14-39-04 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8051:[INFO] Trainer: ngp | 2024-01-02_14-39-42 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8061:[INFO] Trainer: ngp | 2024-01-02_14-46-33 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8071:[INFO] Trainer: ngp | 2024-01-02_14-48-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8081:[INFO] Trainer: ngp | 2024-01-02_14-51-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8091:[INFO] Trainer: ngp | 2024-01-02_14-52-23 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8101:[INFO] Trainer: ngp | 2024-01-02_15-04-46 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8111:[INFO] Trainer: ngp | 2024-01-02_15-05-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8121:[INFO] Trainer: ngp | 2024-01-02_15-06-47 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8131:[INFO] Trainer: ngp | 2024-01-02_15-14-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8141:[INFO] Trainer: ngp | 2024-01-02_15-14-52 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8151:[INFO] Trainer: ngp | 2024-01-02_15-15-37 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8161:[INFO] Trainer: ngp | 2024-01-02_15-21-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8171:[INFO] Trainer: ngp | 2024-01-02_15-21-56 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8181:[INFO] Trainer: ngp | 2024-01-02_15-22-44 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8191:[INFO] Trainer: ngp | 2024-01-02_15-23-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8201:[INFO] Trainer: ngp | 2024-01-02_15-24-08 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8211:[INFO] Trainer: ngp | 2024-01-02_15-24-43 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8221:[INFO] Trainer: ngp | 2024-01-02_15-25-25 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8231:[INFO] Trainer: ngp | 2024-01-02_15-26-56 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8241:[INFO] Trainer: ngp | 2024-01-02_15-28-27 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8251:[INFO] Trainer: ngp | 2024-01-02_15-29-39 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8261:[INFO] Trainer: ngp | 2024-01-02_15-30-35 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8271:[INFO] Trainer: ngp | 2024-01-02_15-33-22 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8281:[INFO] Trainer: ngp | 2024-01-02_15-34-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8291:[INFO] Trainer: ngp | 2024-01-02_15-34-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8301:[INFO] Trainer: ngp | 2024-01-02_15-37-47 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8311:[INFO] Trainer: ngp | 2024-01-02_15-40-34 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8321:[INFO] Trainer: ngp | 2024-01-02_15-42-27 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8331:[INFO] Trainer: ngp | 2024-01-02_15-43-56 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8341:[INFO] Trainer: ngp | 2024-01-02_15-44-13 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8351:[INFO] Trainer: ngp | 2024-01-02_15-44-32 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8361:[INFO] Trainer: ngp | 2024-01-02_15-45-33 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8371:[INFO] Trainer: ngp | 2024-01-02_15-46-30 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8381:[INFO] Trainer: ngp | 2024-01-02_15-46-47 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8391:[INFO] Trainer: ngp | 2024-01-02_15-47-32 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8401:[INFO] Trainer: ngp | 2024-01-02_15-48-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8411:[INFO] Trainer: ngp | 2024-01-02_15-48-37 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8421:[INFO] Trainer: ngp | 2024-01-02_16-30-45 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8431:[INFO] Trainer: ngp | 2024-01-03_01-08-04 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8441:[INFO] Trainer: ngp | 2024-01-03_01-09-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8451:[INFO] Trainer: ngp | 2024-01-03_01-10-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8461:[INFO] Trainer: ngp | 2024-01-03_01-11-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8471:[INFO] Trainer: ngp | 2024-01-03_01-12-02 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8481:[INFO] Trainer: ngp | 2024-01-03_01-45-57 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8491:[INFO] Trainer: ngp | 2024-01-03_01-46-24 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8501:[INFO] Trainer: ngp | 2024-01-03_01-46-44 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8511:[INFO] Trainer: ngp | 2024-01-03_01-49-08 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8521:[INFO] Trainer: ngp | 2024-01-03_01-50-50 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8531:[INFO] Trainer: ngp | 2024-01-03_01-53-44 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8541:[INFO] Trainer: ngp | 2024-01-03_02-35-21 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8551:[INFO] Trainer: ngp | 2024-01-03_02-38-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8561:[INFO] Trainer: ngp | 2024-01-03_02-40-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8571:[INFO] Trainer: ngp | 2024-01-03_02-42-42 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8581:[INFO] Trainer: ngp | 2024-01-03_03-21-59 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8591:[INFO] Trainer: ngp | 2024-01-03_04-52-53 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8601:[INFO] Trainer: ngp | 2024-01-03_04-54-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8611:[INFO] Trainer: ngp | 2024-01-03_04-56-13 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8621:[INFO] Trainer: ngp | 2024-01-03_04-57-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8631:[INFO] Trainer: ngp | 2024-01-03_04-58-20 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8641:[INFO] Trainer: ngp | 2024-01-03_05-08-53 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8651:[INFO] Trainer: ngp | 2024-01-03_05-10-08 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8661:[INFO] Trainer: ngp | 2024-01-03_05-23-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8671:[INFO] Trainer: ngp | 2024-01-03_05-24-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8681:[INFO] Trainer: ngp | 2024-01-03_05-25-12 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8691:[INFO] Trainer: ngp | 2024-01-03_05-27-40 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8701:[INFO] Trainer: ngp | 2024-01-03_05-42-20 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8711:[INFO] Trainer: ngp | 2024-01-03_05-43-49 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8721:[INFO] Trainer: ngp | 2024-01-03_05-44-30 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8731:[INFO] Trainer: ngp | 2024-01-03_05-52-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8741:[INFO] Trainer: ngp | 2024-01-03_06-04-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8751:[INFO] Trainer: ngp | 2024-01-03_06-05-24 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8761:[INFO] Trainer: ngp | 2024-01-03_06-07-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8771:[INFO] Trainer: ngp | 2024-01-03_06-11-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8781:[INFO] Trainer: ngp | 2024-01-03_06-36-46 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8791:[INFO] Trainer: ngp | 2024-01-03_06-52-58 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8801:[INFO] Trainer: ngp | 2024-01-03_07-12-57 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8811:[INFO] Trainer: ngp | 2024-01-03_07-14-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8821:[INFO] Trainer: ngp | 2024-01-03_07-16-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8831:[INFO] Trainer: ngp | 2024-01-03_07-16-39 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8841:[INFO] Trainer: ngp | 2024-01-03_07-18-24 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8851:[INFO] Trainer: ngp | 2024-01-03_07-18-58 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8861:[INFO] Trainer: ngp | 2024-01-03_07-32-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8871:[INFO] Trainer: ngp | 2024-01-03_07-33-52 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8881:[INFO] Trainer: ngp | 2024-01-03_08-37-31 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8891:[INFO] Trainer: ngp | 2024-01-03_08-38-31 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8901:[INFO] Trainer: ngp | 2024-01-03_08-40-05 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8911:[INFO] Trainer: ngp | 2024-01-03_08-43-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8921:[INFO] Trainer: ngp | 2024-01-03_08-44-11 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8931:[INFO] Trainer: ngp | 2024-01-03_08-45-52 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8941:[INFO] Trainer: ngp | 2024-01-03_08-47-20 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8951:[INFO] Trainer: ngp | 2024-01-03_08-49-10 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8961:[INFO] Trainer: ngp | 2024-01-03_08-54-52 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8971:[INFO] Trainer: ngp | 2024-01-03_08-55-25 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8981:[INFO] Trainer: ngp | 2024-01-03_08-57-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:8991:[INFO] Trainer: ngp | 2024-01-03_12-19-27 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9001:[INFO] Trainer: ngp | 2024-01-03_15-21-05 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9011:[INFO] Trainer: ngp | 2024-01-03_15-47-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9021:[INFO] Trainer: ngp | 2024-01-03_15-48-30 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9031:[INFO] Trainer: ngp | 2024-01-03_15-50-01 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9041:[INFO] Trainer: ngp | 2024-01-03_15-51-03 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9051:[INFO] Trainer: ngp | 2024-01-03_15-51-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9061:[INFO] Trainer: ngp | 2024-01-03_15-53-59 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9071:[INFO] Trainer: ngp | 2024-01-03_15-59-41 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9081:[INFO] Trainer: ngp | 2024-01-03_16-00-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9091:[INFO] Trainer: ngp | 2024-01-03_16-01-51 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9101:[INFO] Trainer: ngp | 2024-01-03_16-03-25 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9111:[INFO] Trainer: ngp | 2024-01-03_16-04-19 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9121:[INFO] Trainer: ngp | 2024-01-03_16-05-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9131:[INFO] Trainer: ngp | 2024-01-03_16-15-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9141:[INFO] Trainer: ngp | 2024-01-03_16-16-30 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9151:[INFO] Trainer: ngp | 2024-01-03_16-48-21 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9161:[INFO] Trainer: ngp | 2024-01-03_16-49-24 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9171:[INFO] Trainer: ngp | 2024-01-03_16-50-17 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9181:[INFO] Trainer: ngp | 2024-01-03_16-51-06 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9191:[INFO] Trainer: ngp | 2024-01-03_16-52-50 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9201:[INFO] Trainer: ngp | 2024-01-03_16-54-47 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9211:[INFO] Trainer: ngp | 2024-01-03_16-55-02 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9221:[INFO] Trainer: ngp | 2024-01-03_17-00-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9231:[INFO] Trainer: ngp | 2024-01-03_17-02-28 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9241:[INFO] Trainer: ngp | 2024-01-03_17-05-03 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9251:[INFO] Trainer: ngp | 2024-01-03_17-06-14 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9261:[INFO] Trainer: ngp | 2024-01-03_17-06-43 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9271:[INFO] Trainer: ngp | 2024-01-03_17-07-45 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9281:[INFO] Trainer: ngp | 2024-01-03_17-09-43 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9291:[INFO] Trainer: ngp | 2024-01-03_17-11-07 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9301:[INFO] Trainer: ngp | 2024-01-03_17-11-34 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9311:[INFO] Trainer: ngp | 2024-01-03_17-13-09 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9321:[INFO] Trainer: ngp | 2024-01-03_17-15-00 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9331:[INFO] Trainer: ngp | 2024-01-03_17-17-21 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9341:[INFO] Trainer: ngp | 2024-01-03_17-18-23 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9351:[INFO] Trainer: ngp | 2024-01-03_17-20-49 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9361:[INFO] Trainer: ngp | 2024-01-03_17-21-26 | cuda | fp32 | stone_nerf
stone_nerf/log_ngp.txt:9371:[INFO] Trainer: ngp | 2024-01-03_17-21-43 | cuda | fp32 | stone_nerf
